id,value
474228,228
86743,743
127251,251
160378,378
179695,695
313644,644
226154,154
316512,512
253894,894
394927,927
276621,621
267965,965
489939,939
169782,782
338150,150
41882,882
318883,883
75996,996
314294,294
349130,130
477437,437
39886,886
57464,464
177573,573
89941,941
266592,592
110950,950
382328,328
76737,737
108813,813
360266,266
390792,792
369110,110
453550,550
63786,786
2540,540
94656,656
104364,364
112291,291
146719,719
87791,791
456483,483
27879,879
115544,544
252454,454
357858,858
154957,957
338561,561
482452,452
386433,433
295980,980
360966,966
73231,231
246482,482
474743,743
29623,623
12136,136
334725,725
110073,73
158950,950
108820,820
351768,768
181171,171
4832,832
209617,617
163317,317
56118,118
176636,636
151016,16
20013,13
193117,117
447272,272
14047,47
69550,550
439798,798
221467,467
95133,133
170905,905
145293,293
462236,236
438599,599
485169,169
95638,638
160739,739
157267,267
315998,998
257816,816
57142,142
68717,717
79397,397
303700,700
422928,928
44278,278
478937,937
485627,627
462635,635
7490,490
404279,279
64529,529
124643,643
180414,414
354794,794
395088,88
60,60
75939,939
322807,807
349799,799
481321,321
328663,663
481009,9
104270,270
109504,504
125751,751
51585,585
206691,691
324432,432
27746,746
419789,789
352586,586
36135,135
259362,362
131514,514
401592,592
470243,243
305183,183
33774,774
110907,907
18901,901
58894,894
433314,314
327819,819
75928,928
383529,529
28147,147
346752,752
290415,415
145587,587
185163,163
418388,388
497210,210
27361,361
249573,573
225161,161
439516,516
297010,10
491985,985
499441,441
97479,479
287198,198
18385,385
96568,568
383943,943
349834,834
306174,174
376608,608
190706,706
390750,750
43625,625
11900,900
479435,435
99849,849
122801,801
180947,947
154130,130
439387,387
371964,964
323274,274
329161,161
286485,485
236420,420
415269,269
349328,328
51818,818
69154,154
392954,954
188709,709
232214,214
401765,765
292365,365
162255,255
53893,893
233449,449
155072,72
384442,442
341611,611
256424,424
449894,894
134375,375
37022,22
227661,661
322882,882
122916,916
400596,596
212923,923
148227,227
315931,931
40314,314
227045,45
168379,379
5138,138
117696,696
199787,787
226227,227
435159,159
465826,826
169843,843
325085,85
103184,184
109670,670
72931,931
33140,140
75113,113
465053,53
143627,627
262444,444
350464,464
144589,589
379611,611
353142,142
58197,197
469329,329
140604,604
428151,151
81501,501
139575,575
265663,663
335707,707
264819,819
212669,669
128733,733
42977,977
268987,987
347100,100
246946,946
240543,543
218936,936
180131,131
300791,791
341198,198
96985,985
149896,896
299245,245
273418,418
354488,488
140810,810
480609,609
93614,614
263296,296
8430,430
31433,433
48981,981
475572,572
305863,863
334284,284
336651,651
386976,976
113235,235
245581,581
103300,300
365057,57
1183,183
59408,408
297661,661
480138,138
169628,628
426461,461
137096,96
266536,536
4510,510
17475,475
45369,369
335166,166
275509,509
196591,591
424005,5
88491,491
223425,425
174034,34
477594,594
89014,14
193248,248
339918,918
167513,513
231540,540
130052,52
159788,788
367442,442
136409,409
434675,675
191202,202
77338,338
78992,992
67737,737
34838,838
436404,404
457133,133
71126,126
224104,104
154703,703
76621,621
254716,716
