id,value
271265,265
339658,658
36122,122
378406,406
396548,548
412457,457
495358,358
350254,254
442609,609
344632,632
334736,736
30544,544
484542,542
85296,296
181004,4
166429,429
4158,158
218304,304
212402,402
40071,71
110089,89
227997,997
89057,57
441239,239
238566,566
37607,607
328320,320
416717,717
335457,457
253476,476
129760,760
147418,418
457547,547
237479,479
358179,179
409729,729
320492,492
451971,971
499591,591
445161,161
76327,327
31070,70
254863,863
259890,890
414215,215
15006,6
201710,710
488384,384
84131,131
450851,851
288200,200
405392,392
91103,103
105061,61
149215,215
497109,109
242483,483
208688,688
113573,573
387748,748
168256,256
279459,459
903,903
371059,59
2898,898
390563,563
245912,912
271055,55
246681,681
2134,134
497545,545
59922,922
241730,730
428475,475
476509,509
287045,45
96804,804
72113,113
191539,539
363408,408
37864,864
353432,432
204167,167
223125,125
254705,705
383901,901
166323,323
379373,373
440945,945
12993,993
364239,239
403806,806
287649,649
301365,365
336822,822
379412,412
386531,531
230266,266
43800,800
180329,329
445098,98
114611,611
47415,415
55494,494
418156,156
305802,802
354451,451
350026,26
259546,546
184455,455
157022,22
256463,463
189886,886
256764,764
293406,406
208511,511
386312,312
47919,919
205222,222
368722,722
176437,437
204796,796
293225,225
47113,113
316420,420
316271,271
485115,115
99688,688
403664,664
290330,330
235594,594
11087,87
380840,840
181279,279
237014,14
49059,59
10162,162
320531,531
165346,346
190224,224
422202,202
59316,316
75946,946
86018,18
439116,116
296238,238
57965,965
263982,982
155660,660
161435,435
233370,370
279182,182
53152,152
466814,814
266401,401
95541,541
86230,230
450079,79
15729,729
405283,283
234796,796
39572,572
152708,708
484830,830
73406,406
490263,263
411976,976
63731,731
225754,754
133086,86
240254,254
244898,898
446782,782
281671,671
191414,414
166050,50
426562,562
182912,912
229000,0
275461,461
334374,374
304674,674
11211,211
135373,373
50074,74
411143,143
386725,725
172521,521
159293,293
412471,471
472574,574
464905,905
76843,843
62947,947
161523,523
191661,661
238477,477
195985,985
383824,824
441632,632
19598,598
100566,566
61035,35
364367,367
465802,802
135446,446
171469,469
415634,634
224938,938
78184,184
217457,457
300218,218
80513,513
100391,391
199491,491
27769,769
441965,965
465272,272
493547,547
200759,759
51293,293
243602,602
25179,179
67114,114
55536,536
65620,620
169138,138
390984,984
194554,554
62511,511
331091,91
408894,894
73764,764
57803,803
341210,210
6953,953
56462,462
7629,629
204752,752
146636,636
405146,146
378324,324
389230,230
448332,332
146614,614
144206,206
127463,463
34188,188
147906,906
108120,120
65652,652
258905,905
23687,687
83346,346
223030,30
28937,937
13085,85
37121,121
435913,913
121756,756
462489,489
499108,108
494577,577
132631,631
261505,505
406381,381
132547,547
311307,307
392141,141
169421,421
329474,474
111092,92
353513,513
309953,953
144327,327
415580,580
219354,354
261842,842
138545,545
420055,55
361187,187
29584,584
357103,103
466939,939
44075,75
77248,248
373536,536
139712,712
192711,711
372007,7
351054,54
443344,344
162836,836
354610,610
361767,767
46840,840
57144,144
117937,937
403814,814
10921,921
43473,473
487500,500
209855,855
116124,124
272315,315
79169,169
97044,44
276844,844
2689,689
452222,222
37934,934
