id,value
316286,286
90060,60
292274,274
356183,183
50760,760
193144,144
20754,754
86826,826
263318,318
492422,422
154986,986
255091,91
30078,78
240366,366
470776,776
253616,616
359576,576
438313,313
447718,718
332340,340
382970,970
51806,806
205316,316
46629,629
340588,588
156374,374
168870,870
476238,238
196613,613
182621,621
367565,565
152429,429
220536,536
129940,940
174826,826
370724,724
65992,992
111965,965
473892,892
252851,851
133187,187
309890,890
404335,335
116225,225
292599,599
380567,567
298923,923
340095,95
574,574
181945,945
82023,23
275015,15
285089,89
224735,735
12014,14
115676,676
147763,763
243875,875
391204,204
310202,202
416524,524
269412,412
203254,254
498912,912
493221,221
387592,592
23298,298
293619,619
465177,177
43662,662
289882,882
302007,7
447036,36
152382,382
458837,837
171015,15
286957,957
44024,24
162273,273
318759,759
15906,906
223643,643
420519,519
110571,571
288203,203
5884,884
339807,807
152166,166
465189,189
80559,559
122991,991
314843,843
177940,940
200074,74
153496,496
57383,383
388902,902
264045,45
208094,94
215995,995
288434,434
369210,210
350747,747
371960,960
214715,715
493642,642
335390,390
326147,147
409738,738
251662,662
204956,956
3013,13
138312,312
347989,989
253370,370
444498,498
407279,279
306013,13
279122,122
218148,148
295416,416
496566,566
165403,403
141644,644
325824,824
471605,605
359602,602
442327,327
208092,92
95633,633
192578,578
251465,465
146912,912
37552,552
120950,950
403256,256
485716,716
167759,759
434357,357
376549,549
389077,77
163949,949
232083,83
38395,395
82549,549
24355,355
364387,387
324066,66
403042,42
286645,645
105697,697
268638,638
211077,77
353386,386
300616,616
320530,530
71416,416
60795,795
277535,535
344359,359
21261,261
175218,218
377900,900
62040,40
409954,954
472193,193
429814,814
36583,583
47771,771
499762,762
305591,591
376891,891
404508,508
26641,641
165421,421
375157,157
109678,678
430150,150
482922,922
161105,105
446080,80
467878,878
130353,353
344815,815
452066,66
147567,567
123886,886
198022,22
214497,497
455917,917
75914,914
111012,12
173999,999
248128,128
140037,37
88320,320
281206,206
254889,889
174323,323
205982,982
176881,881
214359,359
398033,33
230257,257
212140,140
92535,535
160162,162
13093,93
223048,48
162770,770
169164,164
382976,976
338735,735
76132,132
201078,78
499096,96
339735,735
477693,693
304968,968
433884,884
345710,710
392405,405
342395,395
430985,985
267214,214
101566,566
487112,112
88808,808
285969,969
381216,216
245441,441
117945,945
239568,568
314153,153
472334,334
153406,406
66222,222
281483,483
282159,159
163369,369
45178,178
339707,707
175304,304
41658,658
78715,715
398760,760
280435,435
370711,711
369870,870
499094,94
437071,71
280827,827
15573,573
401243,243
457184,184
454479,479
173580,580
91000,0
163102,102
125679,679
332315,315
307468,468
72311,311
187352,352
319023,23
366264,264
118543,543
452544,544
212961,961
416494,494
321483,483
176610,610
289929,929
7199,199
354160,160
43704,704
268291,291
93951,951
187537,537
74496,496
318254,254
39753,753
479940,940
220503,503
132374,374
90647,647
260212,212
122583,583
340354,354
149718,718
453964,964
434971,971
410059,59
364757,757
457935,935
477862,862
183238,238
362347,347
204260,260
371415,415
246035,35
412434,434
82413,413
423165,165
315691,691
125569,569
237459,459
479492,492
122975,975
59482,482
171005,5
330901,901
398287,287
6599,599
327458,458
273408,408
180442,442
97188,188
486276,276
256249,249
361171,171
427219,219
185639,639
245091,91
246768,768
487133,133
493038,38
275174,174
157171,171
349382,382
428789,789
181523,523
334931,931
172845,845
137819,819
210873,873
64454,454
346474,474
445551,551
396503,503
186901,901
394150,150
232757,757
18306,306
341526,526
233623,623
460170,170
221783,783
350880,880
285154,154
179716,716
72471,471
224950,950
150100,100
305004,4
368383,383
486143,143
309347,347
240313,313
478519,519
422486,486
171615,615
278274,274
213670,670
367515,515
78588,588
255310,310
172178,178
126091,91
347703,703
273049,49
394902,902
418722,722
412824,824
479057,57
123514,514
433558,558
353134,134
225318,318
469735,735
295301,301
306921,921
283390,390
55852,852
467787,787
387989,989
34191,191
369707,707
464920,920
476074,74
242775,775
178081,81
21255,255
211374,374
310700,700
84630,630
493685,685
487328,328
417747,747
103770,770
480035,35
99108,108
423658,658
36341,341
190063,63
461921,921
74645,645
148180,180
134280,280
258338,338
345683,683
8591,591
476480,480
377642,642
482928,928
96670,670
154901,901
377548,548
276390,390
174504,504
466324,324
186862,862
219580,580
187247,247
358683,683
96441,441
453904,904
411997,997
270065,65
338816,816
257071,71
438713,713
271187,187
257483,483
331578,578
387726,726
465590,590
431246,246
388710,710
415213,213
253193,193
153996,996
271008,8
129037,37
75833,833
64973,973
487631,631
148126,126
127461,461
372295,295
431070,70
332065,65
249157,157
417010,10
292246,246
34459,459
474825,825
357247,247
18155,155
334603,603
49525,525
202831,831
421311,311
286773,773
309886,886
28664,664
318931,931
230739,739
311238,238
280416,416
330609,609
315722,722
109476,476
389920,920
455,455
173315,315
476521,521
244523,523
213597,597
420417,417
179482,482
8997,997
266182,182
426061,61
93433,433
157353,353
345307,307
18493,493
226226,226
368560,560
148321,321
281856,856
254762,762
370246,246
82530,530
289730,730
254359,359
196924,924
408057,57
271779,779
218908,908
48834,834
375236,236
493952,952
239477,477
373019,19
2517,517
120511,511
225441,441
461979,979
369160,160
26663,663
478830,830
26008,8
124767,767
348840,840
151059,59
339871,871
163674,674
75324,324
422323,323
380572,572
221799,799
407862,862
342130,130
71507,507
114626,626
98875,875
415840,840
433748,748
481410,410
467480,480
308375,375
79706,706
392844,844
319707,707
341581,581
258916,916
65098,98
146883,883
62395,395
206238,238
40379,379
300978,978
122327,327
413902,902
393988,988
225759,759
15465,465
137240,240
465503,503
300330,330
252963,963
394101,101
237747,747
80266,266
338704,704
302947,947
178957,957
374256,256
238648,648
479640,640
154301,301
43918,918
408111,111
182848,848
376147,147
291873,873
35609,609
108865,865
435652,652
94684,684
249791,791
168535,535
402902,902
262944,944
291635,635
21778,778
358369,369
454672,672
464774,774
28605,605
425552,552
118977,977
112477,477
493206,206
182857,857
198402,402
363307,307
180726,726
62352,352
316078,78
118203,203
493934,934
433425,425
128000,0
457091,91
270878,878
108996,996
463163,163
179270,270
212841,841
273786,786
120776,776
80398,398
19971,971
191288,288
303718,718
480117,117
175456,456
415700,700
30380,380
474912,912
213243,243
292525,525
123391,391
393672,672
89413,413
143740,740
472308,308
9459,459
82403,403
190214,214
439680,680
203450,450
170503,503
111254,254
300246,246
492749,749
401862,862
180404,404
318545,545
428579,579
393355,355
480220,220
281624,624
154705,705
74589,589
58830,830
469540,540
217667,667
273201,201
452627,627
179414,414
12587,587
242465,465
1422,422
407876,876
346133,133
305836,836
488538,538
414500,500
428902,902
490996,996
482725,725
328020,20
390609,609
47368,368
484910,910
422939,939
396273,273
362746,746
267913,913
309420,420
421105,105
457042,42
191387,387
296193,193
292391,391
146222,222
338604,604
452657,657
467792,792
425465,465
114716,716
9218,218
402790,790
29347,347
322155,155
419281,281
371159,159
450862,862
156247,247
8973,973
470752,752
309486,486
322407,407
119759,759
452567,567
424036,36
269589,589
404410,410
259021,21
169684,684
57709,709
123214,214
113687,687
114397,397
174032,32
228654,654
461125,125
142937,937
417067,67
46046,46
38993,993
249676,676
429319,319
378881,881
286371,371
389619,619
170021,21
390706,706
420816,816
148133,133
484871,871
58544,544
429142,142
69579,579
298634,634
119420,420
311291,291
357144,144
233462,462
475237,237
215215,215
474676,676
146992,992
76313,313
249431,431
436841,841
460285,285
338109,109
350997,997
406886,886
416789,789
483304,304
482509,509
101479,479
297970,970
394721,721
228692,692
36442,442
445781,781
219672,672
416811,811
357527,527
227951,951
475974,974
126997,997
450816,816
189711,711
55173,173
246593,593
434182,182
70867,867
17522,522
342780,780
30001,1
415795,795
453941,941
448972,972
339662,662
93101,101
124879,879
217654,654
383435,435
256597,597
325788,788
340173,173
8984,984
495238,238
472716,716
61172,172
71769,769
109001,1
385268,268
81118,118
399978,978
187793,793
325517,517
400835,835
408325,325
130182,182
359236,236
177400,400
154033,33
83213,213
158925,925
280656,656
46719,719
465045,45
55950,950
25496,496
387298,298
458810,810
209192,192
342550,550
458173,173
71886,886
141489,489
190552,552
326596,596
