id,value
337440,440
246191,191
179511,511
125240,240
41771,771
73367,367
44039,39
225558,558
24658,658
482492,492
493481,481
452318,318
304889,889
265537,537
459848,848
259039,39
454181,181
425330,330
468421,421
304703,703
477459,459
202883,883
295694,694
135883,883
360779,779
304412,412
177055,55
377601,601
6439,439
85636,636
439634,634
28204,204
446235,235
365288,288
134551,551
281019,19
37303,303
83392,392
205431,431
217891,891
65856,856
16517,517
473989,989
241830,830
266108,108
113242,242
205310,310
457397,397
8981,981
122050,50
303070,70
318757,757
432966,966
222856,856
228307,307
273841,841
128436,436
65577,577
394576,576
398148,148
170434,434
286000,0
57329,329
440309,309
297325,325
370884,884
428682,682
38223,223
380188,188
35697,697
266612,612
133059,59
242136,136
17213,213
471316,316
404078,78
194171,171
248833,833
90549,549
261086,86
417189,189
170784,784
303555,555
187040,40
37874,874
254488,488
28643,643
447599,599
362705,705
1874,874
122703,703
383275,275
122638,638
129789,789
275846,846
434972,972
356176,176
156010,10
24833,833
393917,917
475586,586
7684,684
308643,643
362045,45
57130,130
50321,321
64127,127
148742,742
450995,995
31408,408
231697,697
397725,725
106488,488
49960,960
148090,90
33088,88
427215,215
15879,879
482781,781
278453,453
444100,100
400838,838
383217,217
43274,274
388530,530
33272,272
238882,882
105642,642
115450,450
53922,922
202947,947
51080,80
269854,854
352272,272
73651,651
485802,802
321490,490
180199,199
228700,700
160856,856
264388,388
325318,318
76541,541
330092,92
4150,150
359845,845
227139,139
427777,777
25973,973
465893,893
451322,322
43042,42
448147,147
35085,85
412446,446
324514,514
30892,892
33329,329
473033,33
258983,983
447479,479
191685,685
367738,738
400947,947
50408,408
43947,947
365664,664
79535,535
340526,526
129375,375
222199,199
449554,554
15472,472
258951,951
362853,853
1395,395
322051,51
360412,412
245050,50
377446,446
310477,477
153236,236
407476,476
387741,741
52014,14
358030,30
169769,769
54112,112
196004,4
55683,683
230800,800
49713,713
158796,796
146532,532
9207,207
181104,104
395917,917
411205,205
174152,152
280216,216
159625,625
414078,78
169175,175
317664,664
337211,211
179885,885
128979,979
17725,725
106877,877
458589,589
101088,88
200277,277
458256,256
82325,325
143716,716
62333,333
272328,328
255456,456
403763,763
245268,268
175009,9
226813,813
209219,219
475992,992
391460,460
299529,529
322336,336
311840,840
493774,774
298151,151
25106,106
239077,77
148712,712
16260,260
302901,901
55063,63
394632,632
325688,688
292941,941
399749,749
360053,53
211555,555
186920,920
336992,992
216245,245
192227,227
84622,622
401870,870
16220,220
123655,655
464208,208
499996,996
28434,434
341343,343
461221,221
374377,377
293246,246
76642,642
139618,618
295289,289
418427,427
187834,834
42500,500
491375,375
493583,583
220158,158
436791,791
78544,544
284505,505
398944,944
99855,855
476006,6
319246,246
169278,278
400994,994
293569,569
449669,669
95846,846
90517,517
299716,716
203882,882
83779,779
66261,261
212840,840
361269,269
191891,891
493167,167
475990,990
435476,476
186433,433
151366,366
339999,999
7087,87
185833,833
327514,514
147146,146
200640,640
72963,963
390247,247
124719,719
493302,302
208293,293
108230,230
1742,742
280103,103
433063,63
224027,27
361989,989
119869,869
497179,179
46473,473
488373,373
372954,954
433350,350
4909,909
291137,137
139504,504
485671,671
51358,358
125881,881
165294,294
413112,112
318253,253
94098,98
166109,109
13955,955
297737,737
453410,410
15861,861
343620,620
126767,767
16389,389
58526,526
168867,867
444154,154
316275,275
382861,861
26415,415
194169,169
239686,686
157041,41
371970,970
242965,965
200294,294
81068,68
115916,916
364246,246
206213,213
142031,31
415567,567
160636,636
33432,432
386478,478
227410,410
326308,308
469363,363
62884,884
467721,721
480730,730
98361,361
469386,386
420506,506
68392,392
282971,971
112227,227
401891,891
413717,717
429139,139
269807,807
10629,629
146820,820
30824,824
471867,867
37695,695
332783,783
297712,712
149395,395
343290,290
188043,43
98818,818
464651,651
48898,898
307010,10
166437,437
275294,294
177708,708
251910,910
179336,336
166603,603
47712,712
320888,888
199690,690
434470,470
188495,495
254976,976
92555,555
87982,982
234795,795
221846,846
366334,334
885,885
73318,318
35980,980
393111,111
260914,914
422284,284
127705,705
468073,73
412905,905
452832,832
485102,102
253831,831
161347,347
379180,180
486504,504
168931,931
196967,967
132227,227
449199,199
217799,799
199508,508
232041,41
345863,863
180629,629
272370,370
417717,717
468156,156
385124,124
303742,742
311488,488
2066,66
308571,571
422705,705
88769,769
168750,750
416217,217
72938,938
62337,337
429342,342
64070,70
437623,623
333676,676
454608,608
105808,808
171135,135
414772,772
224538,538
374949,949
73257,257
144446,446
402102,102
330450,450
393518,518
109616,616
242064,64
364247,247
26144,144
426939,939
414733,733
132767,767
105322,322
236719,719
250045,45
96947,947
384209,209
44544,544
489738,738
291180,180
68458,458
187454,454
65770,770
349538,538
85563,563
498209,209
58598,598
357257,257
119460,460
187240,240
313018,18
259239,239
244889,889
214499,499
44248,248
238869,869
400145,145
298107,107
486243,243
252485,485
66483,483
186386,386
468942,942
386664,664
283036,36
463893,893
143924,924
55023,23
284335,335
455074,74
363224,224
400218,218
201706,706
457316,316
147202,202
260722,722
230658,658
76724,724
311048,48
80870,870
469239,239
420229,229
439393,393
22681,681
249248,248
377337,337
119290,290
310754,754
443599,599
20213,213
65547,547
304343,343
309136,136
352317,317
230822,822
334283,283
114018,18
90812,812
196740,740
413376,376
317197,197
319617,617
402445,445
7879,879
281079,79
40328,328
15566,566
99023,23
350640,640
483153,153
377658,658
78250,250
374762,762
230629,629
449555,555
13073,73
14925,925
92253,253
431210,210
245722,722
279283,283
489419,419
235014,14
135842,842
2962,962
64136,136
419660,660
91451,451
101507,507
349803,803
233221,221
72768,768
241559,559
438742,742
488653,653
76091,91
360372,372
34872,872
116030,30
213115,115
37234,234
300494,494
140683,683
293644,644
410003,3
172200,200
98086,86
65449,449
77797,797
446539,539
206477,477
267699,699
285073,73
32789,789
129491,491
209470,470
456403,403
172376,376
193482,482
118074,74
71811,811
336459,459
216914,914
64415,415
57904,904
354290,290
174260,260
74584,584
205384,384
247389,389
277,277
227436,436
347900,900
20996,996
266780,780
223391,391
137762,762
102360,360
358164,164
338235,235
353126,126
325730,730
1064,64
305125,125
467274,274
137070,70
224883,883
44049,49
131929,929
88858,858
187077,77
233387,387
389800,800
290460,460
20252,252
439977,977
304488,488
309701,701
473492,492
95210,210
354035,35
309298,298
463314,314
415504,504
42405,405
224288,288
213857,857
469345,345
488781,781
322703,703
152119,119
460747,747
336084,84
471439,439
298542,542
269243,243
219711,711
87047,47
478568,568
271647,647
327170,170
1368,368
133463,463
197605,605
155743,743
148749,749
49581,581
341806,806
66028,28
406320,320
126238,238
476876,876
257176,176
282775,775
406958,958
95181,181
439052,52
408584,584
395978,978
238521,521
456097,97
488814,814
190364,364
6904,904
211096,96
359569,569
278355,355
344837,837
246725,725
336033,33
333821,821
448793,793
64649,649
403148,148
444691,691
216901,901
132914,914
36019,19
75849,849
256474,474
444685,685
257058,58
497088,88
231092,92
461825,825
358315,315
120491,491
218248,248
1680,680
202193,193
44483,483
398754,754
248482,482
266528,528
57542,542
286572,572
226100,100
302986,986
355012,12
423679,679
303891,891
65072,72
123590,590
279407,407
125313,313
302510,510
251624,624
116514,514
221812,812
301306,306
21296,296
261300,300
81268,268
404681,681
308429,429
191992,992
341458,458
432382,382
144545,545
67521,521
349043,43
12237,237
410521,521
333682,682
231686,686
182072,72
325112,112
476542,542
306788,788
143373,373
141600,600
103966,966
42896,896
130805,805
72336,336
107626,626
427429,429
487902,902
104034,34
191775,775
404284,284
349612,612
16942,942
137801,801
428611,611
204281,281
163413,413
106837,837
202664,664
28990,990
329087,87
29382,382
340321,321
25252,252
432095,95
291259,259
495574,574
126668,668
185114,114
130029,29
390873,873
336726,726
218439,439
200850,850
122625,625
203288,288
244840,840
367706,706
61579,579
120285,285
282426,426
64834,834
426209,209
391218,218
41762,762
235387,387
3848,848
396028,28
448853,853
118572,572
12193,193
297493,493
336838,838
410802,802
199297,297
405409,409
279212,212
150603,603
456897,897
233421,421
320703,703
167126,126
438518,518
282546,546
78305,305
386795,795
296833,833
419909,909
387003,3
294841,841
275199,199
486456,456
209842,842
76239,239
192012,12
348946,946
55324,324
6648,648
351265,265
179844,844
454329,329
281803,803
103517,517
319646,646
443872,872
141117,117
248342,342
457185,185
267576,576
106716,716
367649,649
86006,6
435305,305
50228,228
175671,671
331645,645
258885,885
435685,685
54786,786
292856,856
471983,983
434680,680
395991,991
396953,953
150835,835
400487,487
216780,780
314588,588
9432,432
474530,530
63508,508
43855,855
9582,582
40461,461
474957,957
141316,316
491448,448
121593,593
260618,618
90866,866
455580,580
491380,380
409513,513
66549,549
92408,408
6120,120
133702,702
402915,915
464837,837
425863,863
91016,16
202604,604
111903,903
434471,471
479724,724
249108,108
173880,880
274238,238
385345,345
371312,312
114802,802
196491,491
476423,423
335142,142
410990,990
286534,534
468889,889
426991,991
482326,326
467856,856
359909,909
177491,491
465681,681
15280,280
135371,371
279953,953
157179,179
448770,770
91036,36
278529,529
490880,880
428253,253
144990,990
39446,446
437602,602
456992,992
368695,695
272900,900
465520,520
208223,223
219760,760
83913,913
420561,561
409187,187
431537,537
186385,385
124486,486
255520,520
230414,414
113801,801
9507,507
60780,780
150890,890
31994,994
416461,461
151959,959
49145,145
404851,851
456427,427
63427,427
111080,80
286655,655
262098,98
84369,369
170964,964
281827,827
41094,94
83538,538
292025,25
212722,722
272299,299
425442,442
229546,546
63048,48
382696,696
437379,379
455192,192
346228,228
471486,486
100193,193
193511,511
348467,467
483056,56
174494,494
281597,597
431849,849
53796,796
43583,583
468473,473
412414,414
253797,797
397666,666
29243,243
200650,650
212925,925
488863,863
295317,317
257846,846
177034,34
274490,490
341516,516
72430,430
223053,53
94916,916
264016,16
38927,927
403435,435
4917,917
213879,879
399861,861
450126,126
311520,520
469926,926
185522,522
284421,421
432040,40
161161,161
276958,958
275446,446
411575,575
363091,91
86136,136
254684,684
109711,711
324809,809
82217,217
114170,170
444051,51
330561,561
494375,375
428667,667
115936,936
226989,989
357510,510
177998,998
200898,898
420198,198
471004,4
20645,645
22279,279
25253,253
436610,610
487723,723
212435,435
63018,18
340504,504
100125,125
226268,268
57305,305
96301,301
265081,81
150482,482
226208,208
407400,400
98661,661
284814,814
135193,193
130345,345
85577,577
263464,464
278868,868
459375,375
68316,316
82377,377
433618,618
139004,4
264791,791
418132,132
340650,650
307671,671
131534,534
290730,730
454242,242
87280,280
342004,4
403387,387
294958,958
484944,944
402484,484
45396,396
175276,276
285132,132
127275,275
140590,590
207291,291
476873,873
450857,857
337155,155
336673,673
240374,374
379338,338
184373,373
334828,828
39508,508
238661,661
173284,284
307460,460
101409,409
475573,573
230533,533
182518,518
143272,272
110743,743
