id,value
109983,983
307769,769
134154,154
409968,968
348813,813
410801,801
243874,874
363122,122
178725,725
147971,971
325777,777
483727,727
370693,693
230343,343
339653,653
283882,882
491507,507
270617,617
277931,931
85376,376
106545,545
99549,549
179375,375
49272,272
74825,825
480727,727
253348,348
19251,251
269037,37
433755,755
179244,244
462763,763
172741,741
288187,187
188970,970
2855,855
155811,811
119865,865
162364,364
70519,519
338419,419
19746,746
137268,268
313265,265
242076,76
283084,84
372751,751
157796,796
37545,545
354144,144
447089,89
423771,771
179298,298
420355,355
84599,599
186568,568
124614,614
201780,780
48091,91
117509,509
123439,439
268961,961
156054,54
469071,71
225506,506
151212,212
401524,524
68509,509
380762,762
106949,949
107325,325
221146,146
102641,641
271428,428
437703,703
46690,690
303130,130
39120,120
274769,769
430862,862
457784,784
332311,311
255573,573
473498,498
410811,811
171956,956
223312,312
162284,284
86360,360
466097,97
112858,858
432200,200
203518,518
237001,1
41570,570
89065,65
99509,509
191438,438
138586,586
394668,668
425045,45
92075,75
198089,89
385901,901
169391,391
10903,903
475188,188
25331,331
467819,819
427797,797
471594,594
19592,592
492507,507
217061,61
422279,279
60568,568
175091,91
450897,897
26552,552
390153,153
152820,820
20218,218
273136,136
63546,546
10995,995
423812,812
246204,204
337657,657
490868,868
362633,633
108979,979
211614,614
125678,678
204124,124
257265,265
209527,527
368839,839
130132,132
30453,453
172977,977
72141,141
103537,537
339435,435
170026,26
56523,523
135247,247
147860,860
70362,362
409087,87
23276,276
232519,519
451353,353
228438,438
345532,532
426522,522
219553,553
73523,523
120775,775
198544,544
203348,348
136361,361
203869,869
62802,802
247797,797
217747,747
403631,631
341701,701
303922,922
413785,785
218007,7
339106,106
370034,34
407363,363
63012,12
226601,601
276043,43
181976,976
162178,178
428255,255
318617,617
35973,973
419615,615
85859,859
226233,233
414268,268
218486,486
302302,302
311532,532
271543,543
87378,378
455735,735
451853,853
18438,438
194560,560
5410,410
480726,726
477881,881
115207,207
358560,560
172564,564
413537,537
259820,820
444858,858
382258,258
246303,303
444582,582
325884,884
422063,63
420678,678
365001,1
254200,200
8492,492
80315,315
161517,517
366383,383
465870,870
166805,805
394196,196
345039,39
469026,26
445347,347
332136,136
446793,793
345838,838
54404,404
130473,473
482554,554
385864,864
335342,342
171157,157
245299,299
65871,871
244183,183
366750,750
380854,854
394218,218
465857,857
297616,616
210292,292
108556,556
236490,490
414225,225
28726,726
204671,671
484287,287
239774,774
137750,750
213941,941
293310,310
203077,77
316374,374
125389,389
132283,283
480185,185
60493,493
244132,132
314132,132
329838,838
202445,445
447482,482
409912,912
369349,349
141109,109
120525,525
179262,262
283280,280
186209,209
208662,662
453558,558
384439,439
201463,463
2029,29
87104,104
335955,955
109019,19
114131,131
315327,327
230484,484
16495,495
462918,918
404207,207
215825,825
72601,601
339612,612
125902,902
284998,998
69970,970
344402,402
451759,759
192504,504
25328,328
193080,80
463240,240
48060,60
492155,155
153245,245
111221,221
456187,187
37268,268
57037,37
145079,79
492631,631
383802,802
89425,425
265136,136
426768,768
236612,612
56634,634
223497,497
354089,89
80908,908
256839,839
339452,452
337240,240
295049,49
247994,994
135423,423
171590,590
59113,113
443484,484
320595,595
354501,501
291772,772
222050,50
142579,579
80469,469
21974,974
370975,975
463633,633
129153,153
318083,83
96480,480
374910,910
339028,28
307083,83
42599,599
40608,608
343832,832
458513,513
301361,361
190157,157
466328,328
226712,712
202714,714
17018,18
19348,348
188980,980
122657,657
372474,474
478611,611
244805,805
383410,410
21958,958
364117,117
36644,644
72205,205
369096,96
142452,452
78965,965
16073,73
78757,757
270016,16
434722,722
381949,949
143448,448
180115,115
58974,974
331177,177
463217,217
99137,137
408818,818
491925,925
380983,983
450522,522
313795,795
124449,449
273024,24
415390,390
78360,360
42090,90
294624,624
363346,346
393309,309
141526,526
219448,448
377950,950
474791,791
409776,776
227457,457
169998,998
207190,190
376382,382
441525,525
166397,397
395708,708
69353,353
428289,289
246506,506
55849,849
70969,969
20887,887
301951,951
424150,150
264805,805
191114,114
139237,237
476813,813
202609,609
272267,267
252884,884
347514,514
11911,911
277075,75
137598,598
39291,291
48040,40
83360,360
248240,240
386170,170
315585,585
130819,819
309905,905
365139,139
265812,812
383872,872
129066,66
412530,530
113212,212
83720,720
121636,636
99258,258
366307,307
161832,832
20463,463
233745,745
69799,799
444552,552
119179,179
262448,448
402137,137
32314,314
470236,236
14433,433
491301,301
57424,424
194258,258
116074,74
38630,630
338461,461
39784,784
229114,114
379724,724
68322,322
200665,665
452907,907
296248,248
32613,613
286246,246
302551,551
80645,645
68684,684
399149,149
111047,47
366744,744
160012,12
214775,775
280401,401
234038,38
371396,396
138742,742
142345,345
485963,963
23365,365
431926,926
1154,154
20035,35
101725,725
339072,72
258494,494
471573,573
83548,548
90546,546
42165,165
246502,502
81230,230
344775,775
241982,982
277366,366
450632,632
306741,741
7217,217
351571,571
300949,949
29550,550
408444,444
443002,2
375361,361
163688,688
421174,174
175078,78
469023,23
107117,117
157065,65
135898,898
466317,317
364236,236
282786,786
479616,616
82780,780
438830,830
489605,605
369745,745
377764,764
121311,311
467061,61
374330,330
287805,805
355347,347
302343,343
354912,912
481771,771
248604,604
486857,857
231557,557
185657,657
315501,501
343768,768
394791,791
393591,591
186523,523
212067,67
333596,596
133099,99
376242,242
246746,746
53363,363
27275,275
135219,219
45526,526
