id,value
158021,21
474958,958
25050,50
387908,908
197937,937
81326,326
126170,170
201247,247
419614,614
126571,571
215132,132
25637,637
302270,270
20499,499
297711,711
41206,206
311280,280
123770,770
469663,663
341324,324
499627,627
301058,58
268134,134
252391,391
191323,323
497700,700
201812,812
362043,43
328492,492
197101,101
151749,749
486258,258
286994,994
420552,552
440827,827
409903,903
412886,886
412526,526
441935,935
20509,509
237746,746
370909,909
422574,574
313297,297
13576,576
392882,882
83125,125
327019,19
360669,669
402846,846
36384,384
98886,886
410301,301
177225,225
67837,837
229211,211
499397,397
496277,277
78278,278
179574,574
465166,166
355728,728
327681,681
470434,434
196299,299
96172,172
488192,192
92170,170
86919,919
402030,30
305486,486
33538,538
57851,851
357789,789
492304,304
108577,577
186797,797
167514,514
16165,165
16127,127
118098,98
81172,172
468588,588
175494,494
226716,716
184704,704
298853,853
53171,171
405402,402
353022,22
496462,462
104644,644
170936,936
404720,720
119298,298
133273,273
212177,177
156114,114
359893,893
432767,767
12280,280
483359,359
261481,481
424607,607
148700,700
350592,592
195574,574
140261,261
86709,709
80465,465
334160,160
153764,764
139062,62
182221,221
220632,632
152590,590
251763,763
233932,932
176888,888
355433,433
466967,967
107409,409
202537,537
171375,375
131429,429
208729,729
38264,264
275828,828
360518,518
312728,728
68240,240
393548,548
357503,503
114133,133
102565,565
49095,95
240812,812
291367,367
33749,749
44951,951
481431,431
136326,326
204242,242
371105,105
30915,915
477684,684
293998,998
432536,536
327365,365
147205,205
81768,768
232351,351
358518,518
157874,874
145177,177
346499,499
483968,968
472699,699
495629,629
130555,555
490875,875
389698,698
333300,300
266042,42
239680,680
192474,474
488191,191
249466,466
490571,571
84347,347
187795,795
368970,970
193400,400
401749,749
136456,456
371921,921
211082,82
442444,444
410839,839
122706,706
205188,188
458247,247
391659,659
369960,960
236426,426
466509,509
64129,129
303400,400
140719,719
150340,340
469980,980
70541,541
183224,224
487443,443
471434,434
275609,609
122224,224
149068,68
355089,89
137037,37
266226,226
188132,132
139035,35
111557,557
439569,569
151850,850
401444,444
192241,241
171883,883
87364,364
101126,126
458892,892
273895,895
423516,516
328746,746
361323,323
292541,541
381304,304
333999,999
284012,12
213847,847
450912,912
383012,12
348953,953
76679,679
9008,8
142590,590
286777,777
13227,227
175160,160
433588,588
137019,19
455250,250
18439,439
111634,634
422336,336
338556,556
483536,536
39159,159
369893,893
146217,217
311001,1
109225,225
461739,739
323227,227
253107,107
406095,95
446843,843
409891,891
114508,508
293357,357
88194,194
85638,638
116176,176
449363,363
461755,755
400306,306
105913,913
73447,447
235509,509
213528,528
219252,252
245962,962
130930,930
423551,551
394766,766
434286,286
74003,3
445829,829
385680,680
249858,858
53000,0
94253,253
49838,838
227840,840
370258,258
361111,111
203082,82
290983,983
183393,393
124834,834
460706,706
471703,703
323363,363
223400,400
31411,411
209494,494
147790,790
267752,752
243782,782
26124,124
251413,413
271903,903
231285,285
318197,197
118908,908
257538,538
390967,967
117407,407
113407,407
381798,798
368468,468
268726,726
402262,262
247660,660
250158,158
73293,293
339182,182
466672,672
447690,690
254987,987
160855,855
477298,298
443220,220
488033,33
223299,299
326059,59
292728,728
445476,476
269514,514
165780,780
314134,134
117227,227
216537,537
394686,686
283870,870
222064,64
333245,245
303921,921
131709,709
410579,579
450838,838
97693,693
34013,13
282276,276
25030,30
362302,302
223341,341
269075,75
2547,547
492041,41
296582,582
224733,733
120210,210
352616,616
179467,467
390806,806
214413,413
460911,911
467508,508
472387,387
455231,231
252781,781
493637,637
462907,907
62602,602
248366,366
271989,989
292089,89
17335,335
19774,774
67174,174
465544,544
340110,110
77732,732
388873,873
325326,326
417807,807
39394,394
57081,81
34194,194
20293,293
308946,946
435594,594
307747,747
274085,85
406695,695
115102,102
368625,625
332126,126
359467,467
486369,369
28969,969
34418,418
312741,741
458208,208
124589,589
41868,868
232170,170
396973,973
282704,704
257051,51
182427,427
183011,11
125400,400
470645,645
221348,348
104684,684
410788,788
229680,680
15393,393
276655,655
368666,666
367625,625
472887,887
421822,822
281063,63
95727,727
415253,253
78931,931
481185,185
287343,343
296149,149
165992,992
268560,560
431111,111
289495,495
87355,355
30530,530
461135,135
486197,197
455806,806
90133,133
146005,5
412796,796
87909,909
67280,280
307809,809
227642,642
27338,338
94291,291
68510,510
73304,304
139422,422
404891,891
154617,617
167518,518
70585,585
374859,859
28124,124
262210,210
99109,109
480934,934
78767,767
214821,821
438884,884
155744,744
58780,780
439240,240
300137,137
201863,863
288142,142
365798,798
157084,84
437939,939
482936,936
445036,36
271339,339
45303,303
193160,160
133436,436
303597,597
129313,313
89397,397
152502,502
229652,652
1547,547
464632,632
298558,558
132873,873
330663,663
301820,820
469240,240
269449,449
170755,755
125173,173
301453,453
137910,910
75112,112
166695,695
459492,492
207417,417
37615,615
365540,540
409017,17
424019,19
291539,539
284758,758
40138,138
482257,257
134253,253
495854,854
70108,108
204543,543
387139,139
228674,674
138670,670
35083,83
100575,575
197982,982
223297,297
463442,442
192789,789
341613,613
13349,349
129495,495
229153,153
142006,6
445565,565
275390,390
65039,39
153581,581
202136,136
153034,34
162725,725
499084,84
123410,410
97909,909
30011,11
283195,195
189644,644
332473,473
173016,16
314555,555
29143,143
235848,848
144234,234
154881,881
156068,68
252137,137
158160,160
180355,355
77419,419
317221,221
102693,693
499426,426
269133,133
489908,908
347109,109
121734,734
460076,76
282410,410
134273,273
351074,74
370466,466
711,711
3941,941
1387,387
223301,301
399369,369
307058,58
380227,227
13328,328
200725,725
131562,562
352204,204
439832,832
286790,790
466216,216
7188,188
471275,275
402771,771
151128,128
39455,455
237270,270
460356,356
106607,607
370440,440
386111,111
57045,45
106889,889
374410,410
252324,324
285624,624
214948,948
100754,754
387536,536
473427,427
376158,158
69219,219
311934,934
68143,143
10792,792
13709,709
20479,479
277967,967
366818,818
60922,922
166229,229
371389,389
445079,79
411996,996
353003,3
336931,931
284138,138
431401,401
485796,796
295675,675
63432,432
227044,44
3758,758
182952,952
100336,336
481165,165
364324,324
179485,485
177057,57
378826,826
400702,702
390235,235
392427,427
288293,293
23973,973
256627,627
451589,589
221668,668
114317,317
439829,829
275001,1
332967,967
150017,17
6911,911
193298,298
421274,274
113735,735
466270,270
204553,553
349196,196
50597,597
260644,644
103524,524
468276,276
142008,8
169195,195
120202,202
64005,5
112438,438
303928,928
214926,926
440310,310
300485,485
390250,250
493125,125
94493,493
285291,291
493937,937
301494,494
200510,510
