id,value
120341,341
390495,495
448268,268
47455,455
199761,761
266510,510
354557,557
18132,132
199956,956
173004,4
98872,872
400155,155
95323,323
225628,628
279521,521
113224,224
62691,691
150531,531
332441,441
111740,740
48647,647
394760,760
120438,438
180889,889
240116,116
248154,154
177210,210
488903,903
355289,289
147430,430
25168,168
453036,36
77570,570
388612,612
317667,667
453249,249
177924,924
261390,390
267159,159
281171,171
412208,208
259454,454
447305,305
395037,37
24602,602
353451,451
396430,430
295560,560
492385,385
356871,871
329724,724
223716,716
379738,738
10474,474
456765,765
208171,171
12897,897
345109,109
159123,123
237173,173
38780,780
69483,483
464380,380
459499,499
499074,74
213949,949
303520,520
365280,280
216947,947
344092,92
299735,735
266242,242
298412,412
453333,333
310140,140
287722,722
96652,652
301256,256
156170,170
456844,844
176553,553
474866,866
387407,407
103310,310
385288,288
274195,195
270695,695
258142,142
88509,509
454850,850
289463,463
451864,864
244353,353
309806,806
4670,670
462597,597
43010,10
362342,342
242664,664
80036,36
457955,955
125489,489
363398,398
291968,968
104467,467
99230,230
154245,245
7522,522
168874,874
224614,614
418101,101
122359,359
482388,388
257595,595
144725,725
237167,167
243717,717
112201,201
206523,523
461827,827
2064,64
100559,559
412929,929
130898,898
436296,296
495785,785
180359,359
317117,117
267442,442
456959,959
99146,146
148193,193
157878,878
149353,353
13983,983
354931,931
26182,182
45651,651
26121,121
283206,206
467258,258
236574,574
322538,538
19268,268
317597,597
448623,623
5619,619
405443,443
165893,893
316522,522
325841,841
234520,520
657,657
400718,718
265217,217
327864,864
471161,161
121888,888
129063,63
201302,302
52366,366
6202,202
139072,72
284662,662
420989,989
33655,655
225133,133
425562,562
18660,660
439651,651
130880,880
74539,539
183445,445
331701,701
433880,880
242888,888
272181,181
94242,242
41940,940
108680,680
104042,42
175973,973
22170,170
78047,47
175111,111
434951,951
178400,400
263653,653
162570,570
26048,48
51449,449
164922,922
366085,85
352638,638
109038,38
122814,814
184051,51
486930,930
196337,337
329352,352
423105,105
329369,369
196296,296
268991,991
130605,605
238585,585
425796,796
370234,234
145925,925
85684,684
457772,772
197156,156
55326,326
86146,146
434915,915
41969,969
352071,71
288716,716
490370,370
268312,312
103064,64
269272,272
318227,227
273780,780
484101,101
118725,725
299458,458
304722,722
158546,546
421339,339
196060,60
369986,986
161890,890
387778,778
314219,219
366358,358
29718,718
136259,259
121230,230
150107,107
86108,108
2533,533
82947,947
243508,508
332034,34
139389,389
54180,180
93679,679
361983,983
160024,24
47492,492
418346,346
153865,865
33872,872
69107,107
180143,143
6582,582
38484,484
488039,39
235636,636
192166,166
301043,43
287477,477
77613,613
319153,153
124801,801
322702,702
46748,748
148123,123
256857,857
450103,103
452331,331
280368,368
477982,982
57366,366
26522,522
88975,975
371068,68
183521,521
245857,857
488018,18
63437,437
422873,873
146044,44
216561,561
21754,754
49149,149
34658,658
248017,17
412525,525
353882,882
451923,923
77788,788
12806,806
314626,626
399061,61
268563,563
61711,711
436300,300
426670,670
190414,414
221791,791
289706,706
74377,377
443729,729
389540,540
33888,888
36771,771
45656,656
335729,729
184494,494
106709,709
371536,536
437941,941
336740,740
277579,579
122410,410
425941,941
291822,822
88997,997
208911,911
401084,84
56905,905
41171,171
396050,50
220698,698
393056,56
482148,148
78564,564
25118,118
444042,42
451915,915
7256,256
240045,45
87494,494
164812,812
307097,97
218268,268
149203,203
465750,750
63141,141
39987,987
216703,703
23666,666
41741,741
