id,value
127226,226
92053,53
222922,922
212780,780
236939,939
433221,221
129995,995
417078,78
493229,229
382534,534
162969,969
366764,764
356441,441
159066,66
327919,919
194007,7
375696,696
312267,267
168064,64
136571,571
325009,9
239497,497
363459,459
153101,101
204244,244
415480,480
292794,794
307579,579
56214,214
367954,954
30479,479
386426,426
192380,380
384298,298
209293,293
128360,360
86824,824
136324,324
298699,699
274279,279
139481,481
383516,516
351803,803
184963,963
126900,900
327850,850
275859,859
230510,510
345182,182
168764,764
440370,370
183186,186
77466,466
424142,142
469173,173
307105,105
303841,841
290997,997
103232,232
204660,660
295816,816
163944,944
401351,351
445483,483
110234,234
333511,511
253896,896
473403,403
252647,647
179381,381
301784,784
428064,64
302797,797
140438,438
113154,154
385324,324
231529,529
66946,946
313725,725
36049,49
230899,899
336695,695
50677,677
184255,255
52457,457
428491,491
455767,767
33083,83
426567,567
63290,290
117965,965
436154,154
100776,776
477675,675
210860,860
122602,602
299927,927
12530,530
18528,528
225149,149
334403,403
436898,898
310429,429
14670,670
119611,611
225270,270
233510,510
432047,47
415375,375
221874,874
117930,930
142458,458
128847,847
245478,478
38990,990
149746,746
150857,857
350001,1
448064,64
299166,166
481693,693
131605,605
330870,870
121310,310
444579,579
7043,43
26092,92
117975,975
103637,637
243662,662
402721,721
12975,975
23170,170
104402,402
141546,546
41122,122
264211,211
235459,459
455023,23
292149,149
277012,12
355272,272
443528,528
111175,175
161332,332
214716,716
109802,802
407570,570
334735,735
476359,359
301510,510
474029,29
170947,947
443918,918
3855,855
60127,127
311034,34
401514,514
102576,576
273533,533
161421,421
187101,101
288638,638
260251,251
244054,54
313086,86
345052,52
475275,275
33767,767
497885,885
228941,941
200256,256
170675,675
314730,730
487458,458
485805,805
188505,505
320073,73
436223,223
107502,502
464998,998
349981,981
365198,198
23647,647
497953,953
491364,364
117304,304
313404,404
468643,643
421910,910
323140,140
103729,729
429025,25
356979,979
107337,337
256140,140
149097,97
143506,506
173287,287
448278,278
106567,567
56123,123
41939,939
429078,78
21978,978
77910,910
97020,20
43163,163
152071,71
209811,811
172813,813
492666,666
484765,765
293295,295
312598,598
163907,907
434583,583
461937,937
205245,245
152296,296
127793,793
351083,83
341266,266
386582,582
358085,85
454028,28
499085,85
249848,848
198431,431
240463,463
74968,968
43468,468
58276,276
145052,52
226140,140
417361,361
421773,773
211008,8
333893,893
253007,7
339941,941
326158,158
268989,989
448081,81
447666,666
479545,545
161583,583
97214,214
18854,854
172137,137
231342,342
392847,847
7721,721
213561,561
75625,625
28602,602
98029,29
321281,281
234859,859
188916,916
424773,773
398258,258
50972,972
306799,799
388385,385
288809,809
26400,400
9554,554
319690,690
348736,736
467565,565
36757,757
430598,598
369713,713
241713,713
35207,207
426099,99
42449,449
93479,479
392691,691
373427,427
95491,491
86543,543
120568,568
117399,399
384407,407
358221,221
450362,362
85978,978
315528,528
297389,389
221890,890
111698,698
478516,516
259395,395
189286,286
80753,753
388197,197
359886,886
322367,367
492096,96
330178,178
12233,233
219884,884
39752,752
398014,14
354241,241
30734,734
307370,370
97409,409
408332,332
345320,320
403590,590
128628,628
195561,561
150316,316
286651,651
419617,617
355424,424
227218,218
73490,490
181725,725
344433,433
199781,781
4608,608
385132,132
460117,117
325364,364
28791,791
263866,866
357186,186
445249,249
372547,547
449844,844
484049,49
467840,840
301972,972
355972,972
88464,464
482163,163
402015,15
158689,689
486548,548
356995,995
485691,691
445643,643
118148,148
398973,973
147831,831
114992,992
372871,871
320336,336
49110,110
260795,795
268746,746
86764,764
18526,526
277866,866
201787,787
383392,392
157247,247
171742,742
419889,889
117352,352
233372,372
391752,752
248580,580
163706,706
112738,738
77680,680
474107,107
252009,9
487777,777
395188,188
212053,53
222291,291
399743,743
218317,317
140211,211
103979,979
216766,766
393558,558
54801,801
74328,328
469495,495
260918,918
245525,525
295364,364
448802,802
71348,348
50310,310
182899,899
489416,416
147457,457
297809,809
76876,876
224157,157
45417,417
368360,360
339070,70
78774,774
212178,178
318695,695
370142,142
480931,931
482950,950
228725,725
81415,415
398452,452
90296,296
153415,415
279243,243
380210,210
186012,12
42887,887
63953,953
403011,11
282184,184
246918,918
94460,460
339895,895
115516,516
463421,421
279963,963
354419,419
372217,217
11456,456
489576,576
346564,564
266026,26
373557,557
481109,109
273758,758
136019,19
25240,240
307874,874
285732,732
205702,702
170168,168
376898,898
276571,571
185199,199
412151,151
309776,776
16606,606
380042,42
153723,723
498221,221
350935,935
268023,23
413122,122
176023,23
135864,864
102074,74
340470,470
398506,506
421861,861
486405,405
269903,903
417044,44
118955,955
2672,672
259724,724
136964,964
214713,713
205568,568
6077,77
240114,114
23883,883
135838,838
169165,165
486799,799
225662,662
53543,543
77063,63
420153,153
87976,976
140263,263
84536,536
178415,415
4839,839
153736,736
257696,696
314692,692
381999,999
83430,430
20053,53
110809,809
213622,622
456557,557
359487,487
16580,580
264164,164
358845,845
204762,762
120659,659
44576,576
492284,284
54213,213
402594,594
118135,135
345283,283
379457,457
83767,767
317435,435
96922,922
174249,249
381753,753
496098,98
283547,547
185857,857
458688,688
48659,659
131546,546
80022,22
131416,416
201644,644
247769,769
