id,value
485578,578
368071,71
484328,328
427103,103
449837,837
393833,833
287402,402
396089,89
235129,129
329827,827
252155,155
164254,254
1524,524
184305,305
148338,338
433356,356
206961,961
246138,138
125452,452
164765,765
83282,282
359982,982
301087,87
459260,260
114201,201
487983,983
369331,331
460340,340
9069,69
119952,952
431373,373
236495,495
216279,279
120711,711
281216,216
264650,650
382343,343
437194,194
187801,801
476233,233
466859,859
331552,552
18187,187
332456,456
126585,585
436800,800
15597,597
237495,495
275693,693
493677,677
247491,491
205562,562
260452,452
182404,404
207550,550
321693,693
442842,842
476982,982
78079,79
354185,185
178888,888
133637,637
11804,804
378805,805
323042,42
12516,516
176632,632
469706,706
72613,613
387626,626
106770,770
170353,353
355987,987
32291,291
87331,331
143917,917
338131,131
418103,103
403727,727
385672,672
288365,365
154254,254
368772,772
334836,836
80091,91
389686,686
447041,41
355368,368
356972,972
364296,296
337795,795
91733,733
187299,299
301965,965
230735,735
196999,999
319402,402
225126,126
356011,11
465800,800
135359,359
216311,311
126488,488
382923,923
53215,215
146872,872
99695,695
327194,194
352756,756
304725,725
217472,472
120252,252
415119,119
168285,285
70529,529
209770,770
334964,964
146442,442
22337,337
55170,170
54056,56
445001,1
308761,761
105634,634
392965,965
415989,989
298185,185
167402,402
9112,112
296506,506
88473,473
320121,121
229288,288
174611,611
128463,463
142175,175
447033,33
324097,97
356865,865
499246,246
456273,273
143429,429
60694,694
473247,247
497847,847
373327,327
138631,631
168174,174
326745,745
284558,558
239353,353
71331,331
312050,50
424015,15
340936,936
437227,227
240180,180
151862,862
101990,990
49750,750
147455,455
287124,124
378231,231
199760,760
210317,317
270260,260
151751,751
188629,629
182914,914
327311,311
275299,299
435089,89
63733,733
64095,95
244583,583
418750,750
415414,414
126614,614
203147,147
468999,999
68484,484
256706,706
38944,944
233870,870
196839,839
191999,999
129199,199
154032,32
186229,229
187105,105
41647,647
181703,703
360031,31
188150,150
357018,18
315588,588
6896,896
58113,113
65283,283
257454,454
159260,260
45825,825
270587,587
86530,530
21678,678
97976,976
460316,316
381180,180
59240,240
356452,452
176211,211
134440,440
30167,167
407321,321
31234,234
461312,312
326394,394
163529,529
183663,663
253068,68
301014,14
21128,128
69588,588
435687,687
455541,541
461284,284
336735,735
247436,436
451362,362
290470,470
192916,916
315756,756
102465,465
397812,812
134750,750
321372,372
129946,946
370692,692
89303,303
160218,218
82014,14
229452,452
131896,896
455730,730
125019,19
419535,535
447736,736
499209,209
441056,56
65500,500
390049,49
343784,784
200352,352
94019,19
244644,644
458838,838
136904,904
283563,563
289189,189
231103,103
141755,755
180598,598
88379,379
207964,964
120861,861
226155,155
368987,987
158610,610
486081,81
117559,559
295214,214
392464,464
455873,873
480435,435
238881,881
13541,541
236869,869
260052,52
51232,232
199371,371
187058,58
312302,302
399076,76
455692,692
70980,980
285088,88
267909,909
170920,920
397128,128
352953,953
171918,918
489845,845
155156,156
144993,993
35004,4
28731,731
181477,477
333623,623
173767,767
395955,955
101538,538
188498,498
386251,251
371640,640
456494,494
419696,696
44452,452
374653,653
28043,43
140639,639
247654,654
19656,656
355574,574
390955,955
368273,273
126990,990
311190,190
445203,203
13937,937
280533,533
333839,839
123054,54
119133,133
156566,566
209339,339
236056,56
382420,420
222127,127
327846,846
285055,55
17817,817
30203,203
434341,341
402959,959
397586,586
396036,36
1266,266
113479,479
368902,902
255566,566
406725,725
181608,608
457741,741
270782,782
206425,425
25334,334
248458,458
230317,317
484458,458
176628,628
235041,41
195627,627
311447,447
461441,441
168948,948
178896,896
9308,308
422674,674
31021,21
194104,104
432285,285
215339,339
395265,265
218493,493
117398,398
376926,926
117925,925
118095,95
34186,186
130517,517
121069,69
161674,674
81465,465
12815,815
493428,428
401446,446
303563,563
146197,197
188219,219
327684,684
364191,191
348509,509
175017,17
29121,121
223801,801
2808,808
272620,620
329912,912
277506,506
139441,441
53084,84
36503,503
66334,334
3248,248
32930,930
110898,898
243923,923
468,468
439488,488
37614,614
453076,76
6920,920
72221,221
12444,444
452076,76
422778,778
422990,990
108189,189
198373,373
368440,440
276374,374
5484,484
153505,505
232999,999
10909,909
489009,9
151353,353
340056,56
118827,827
177756,756
130719,719
237389,389
338207,207
402128,128
451722,722
1046,46
117523,523
227966,966
216717,717
193348,348
401519,519
262304,304
152300,300
240561,561
464753,753
487509,509
301290,290
149328,328
144736,736
222369,369
164396,396
421393,393
223918,918
268219,219
330813,813
25624,624
163028,28
214371,371
381924,924
57270,270
411656,656
442683,683
493339,339
395036,36
139798,798
20437,437
111952,952
85957,957
491782,782
225755,755
199150,150
141529,529
24276,276
243457,457
355093,93
460716,716
105275,275
480707,707
10638,638
302008,8
440126,126
326992,992
350951,951
63443,443
