id,value
150458,458
424100,100
173823,823
366042,42
439816,816
433723,723
313704,704
300393,393
304750,750
68888,888
255174,174
346191,191
179310,310
161160,160
393983,983
169340,340
320456,456
261573,573
177135,135
480100,100
78404,404
231009,9
362573,573
341419,419
291462,462
10130,130
176397,397
249854,854
275802,802
497921,921
470210,210
377943,943
434537,537
302746,746
433530,530
48051,51
480265,265
427911,911
142717,717
341074,74
96035,35
493437,437
117086,86
485804,804
314254,254
50217,217
75670,670
484380,380
388512,512
312115,115
137609,609
225411,411
406339,339
187232,232
177716,716
158388,388
184388,388
38146,146
473952,952
397926,926
49868,868
368368,368
226586,586
197676,676
338689,689
6172,172
46155,155
175048,48
277922,922
396802,802
268643,643
465444,444
400041,41
446063,63
109327,327
424243,243
211724,724
163545,545
395171,171
180665,665
124929,929
362361,361
439781,781
190518,518
300176,176
280585,585
305575,575
348376,376
371235,235
73884,884
352879,879
356383,383
91878,878
126482,482
48895,895
106359,359
311243,243
362293,293
251533,533
25014,14
447001,1
451043,43
281594,594
130419,419
480361,361
190928,928
495372,372
343291,291
315961,961
392893,893
374373,373
299607,607
298381,381
4765,765
36074,74
113902,902
470868,868
203777,777
230661,661
374882,882
341693,693
113928,928
139131,131
126524,524
54890,890
396695,695
331422,422
280212,212
286953,953
223199,199
480647,647
157196,196
171382,382
280229,229
325264,264
51117,117
396488,488
377241,241
115240,240
87217,217
412917,917
392813,813
350955,955
333286,286
231488,488
144490,490
258888,888
48136,136
88810,810
365257,257
170926,926
166756,756
135143,143
414148,148
429014,14
202605,605
110108,108
426279,279
274686,686
261226,226
452970,970
385010,10
188346,346
489643,643
251664,664
376674,674
191568,568
303275,275
336485,485
185509,509
422122,122
265743,743
448161,161
122347,347
382553,553
438537,537
25439,439
145783,783
409669,669
379934,934
7943,943
170093,93
133418,418
77907,907
136005,5
330551,551
207428,428
74750,750
465585,585
309341,341
473315,315
362549,549
339378,378
297490,490
160718,718
477591,591
125600,600
34302,302
151913,913
56416,416
10678,678
458369,369
298744,744
90305,305
366893,893
172780,780
72865,865
145342,342
478898,898
369359,359
277674,674
41620,620
428980,980
191086,86
251358,358
314095,95
479489,489
469912,912
122889,889
403295,295
134335,335
4810,810
180015,15
472324,324
126721,721
251807,807
236801,801
109062,62
214809,809
234158,158
391692,692
481464,464
139153,153
30893,893
373707,707
90514,514
269920,920
29592,592
31839,839
201971,971
410664,664
143813,813
412485,485
292116,116
335360,360
323259,259
217101,101
121135,135
47036,36
422701,701
418352,352
499011,11
3779,779
87662,662
53694,694
178052,52
16050,50
156362,362
56281,281
280675,675
46581,581
358321,321
95105,105
403199,199
50247,247
26235,235
330423,423
152091,91
40645,645
45329,329
449404,404
326060,60
173575,575
329396,396
82070,70
360991,991
4772,772
222380,380
234568,568
372532,532
80748,748
331704,704
427756,756
472793,793
278006,6
344189,189
307161,161
256666,666
380842,842
290387,387
304318,318
178584,584
235894,894
402330,330
270061,61
322695,695
309751,751
59940,940
175558,558
454763,763
110268,268
254777,777
485999,999
358240,240
174990,990
441521,521
110020,20
281200,200
124215,215
92264,264
291467,467
351909,909
250095,95
